"Código","Unidade Territorial","UF","Referência","Municípios elegíveis para adesão ao Programa Crianca Feliz"
"130370","SANTO ANTÔNIO DO IÇÁ","AM","09/2018","1"
"130370","SANTO ANTÔNIO DO IÇÁ","AM","04/2019","1"
"130370","SANTO ANTÔNIO DO IÇÁ","AM","02/2019","1"
"130370","SANTO ANTÔNIO DO IÇÁ","AM","08/2019","1"
"130370","SANTO ANTÔNIO DO IÇÁ","AM","03/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","08/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","11/2018","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","07/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","02/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","10/2018","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","09/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","09/2018","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","05/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","10/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","03/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","04/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","12/2018","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","01/2019","1"
"130380","SÃO GABRIEL DA CACHOEIRA","AM","06/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","01/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","10/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","05/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","10/2018","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","11/2018","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","08/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","06/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","12/2018","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","09/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","03/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","04/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","09/2018","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","07/2019","1"
"130390","SÃO PAULO DE OLIVENÇA","AM","02/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","02/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","01/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","03/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","05/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","11/2018","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","10/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","09/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","06/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","12/2018","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","04/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","08/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","07/2019","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","09/2018","1"
"130395","SÃO SEBASTIÃO DO UATUMÃ","AM","10/2018","1"
"130400","SILVES","AM","04/2019","1"
"130400","SILVES","AM","12/2018","1"
"130400","SILVES","AM","10/2019","1"
"130400","SILVES","AM","10/2018","1"
"130400","SILVES","AM","09/2018","1"
"130400","SILVES","AM","03/2019","1"
"130400","SILVES","AM","11/2018","1"
"130400","SILVES","AM","05/2019","1"
"130400","SILVES","AM","07/2019","1"
"130400","SILVES","AM","06/2019","1"
"130400","SILVES","AM","08/2019","1"
"130400","SILVES","AM","02/2019","1"
"130400","SILVES","AM","01/2019","1"
"130400","SILVES","AM","09/2019","1"
"130406","TABATINGA","AM","01/2019","1"
"130406","TABATINGA","AM","06/2019","1"
"130406","TABATINGA","AM","12/2018","1"
"130406","TABATINGA","AM","03/2019","1"
"130406","TABATINGA","AM","11/2018","1"
"130406","TABATINGA","AM","02/2019","1"
"130406","TABATINGA","AM","05/2019","1"
"130406","TABATINGA","AM","09/2018","1"
"130406","TABATINGA","AM","10/2018","1"
"130406","TABATINGA","AM","07/2019","1"
"130406","TABATINGA","AM","08/2019","1"
"130406","TABATINGA","AM","10/2019","1"
"130406","TABATINGA","AM","04/2019","1"
"130406","TABATINGA","AM","09/2019","1"
"130410","TAPAUÁ","AM","01/2019","1"
"130410","TAPAUÁ","AM","08/2019","1"
"130410","TAPAUÁ","AM","06/2019","1"
"130410","TAPAUÁ","AM","12/2018","1"
"130410","TAPAUÁ","AM","09/2019","1"
"130410","TAPAUÁ","AM","03/2019","1"
"130410","TAPAUÁ","AM","10/2018","1"
"130410","TAPAUÁ","AM","10/2019","1"
"130410","TAPAUÁ","AM","09/2018","1"
"130410","TAPAUÁ","AM","04/2019","1"
"130410","TAPAUÁ","AM","02/2019","1"
"130410","TAPAUÁ","AM","11/2018","1"
"130410","TAPAUÁ","AM","05/2019","1"
"130410","TAPAUÁ","AM","07/2019","1"
"130420","TEFÉ","AM","02/2019","1"
"130420","TEFÉ","AM","09/2018","1"
"130420","TEFÉ","AM","10/2019","1"
"130420","TEFÉ","AM","07/2019","1"
"130420","TEFÉ","AM","03/2019","1"
"130420","TEFÉ","AM","12/2018","1"
"130420","TEFÉ","AM","09/2019","1"
"130420","TEFÉ","AM","04/2019","1"
"130420","TEFÉ","AM","01/2019","1"
"130420","TEFÉ","AM","06/2019","1"
"130420","TEFÉ","AM","05/2019","1"
"130420","TEFÉ","AM","10/2018","1"
"130420","TEFÉ","AM","08/2019","1"
"130420","TEFÉ","AM","11/2018","1"
"130423","TONANTINS","AM","08/2019","1"
"130423","TONANTINS","AM","05/2019","1"
"130423","TONANTINS","AM","09/2018","1"
"130423","TONANTINS","AM","10/2018","1"
"130423","TONANTINS","AM","12/2018","1"
"130423","TONANTINS","AM","11/2018","1"
"130423","TONANTINS","AM","04/2019","1"
"130423","TONANTINS","AM","01/2019","1"
"130423","TONANTINS","AM","10/2019","1"
"130423","TONANTINS","AM","07/2019","1"
"130423","TONANTINS","AM","02/2019","1"
"130423","TONANTINS","AM","03/2019","1"
"130423","TONANTINS","AM","06/2019","1"
"130423","TONANTINS","AM","09/2019","1"
"130426","UARINI","AM","01/2019","1"
"130426","UARINI","AM","08/2019","1"
"130426","UARINI","AM","05/2019","1"
"130426","UARINI","AM","07/2019","1"
"130426","UARINI","AM","12/2018","1"
"130426","UARINI","AM","02/2019","1"
"130426","UARINI","AM","11/2018","1"
"130426","UARINI","AM","06/2019","1"
"130426","UARINI","AM","10/2018","1"
"130426","UARINI","AM","10/2019","1"
"130426","UARINI","AM","04/2019","1"
"130426","UARINI","AM","09/2019","1"
"130426","UARINI","AM","09/2018","1"
"130426","UARINI","AM","03/2019","1"
"130430","URUCARÁ","AM","12/2018","1"
"130430","URUCARÁ","AM","09/2019","1"
"130430","URUCARÁ","AM","08/2019","1"
"130430","URUCARÁ","AM","02/2019","1"
"130430","URUCARÁ","AM","05/2019","1"
"130430","URUCARÁ","AM","09/2018","1"
"130430","URUCARÁ","AM","10/2019","1"
"130430","URUCARÁ","AM","06/2019","1"
"130430","URUCARÁ","AM","07/2019","1"
"130430","URUCARÁ","AM","11/2018","1"
"130430","URUCARÁ","AM","01/2019","1"
"130430","URUCARÁ","AM","04/2019","1"
"130430","URUCARÁ","AM","03/2019","1"
"130430","URUCARÁ","AM","10/2018","1"
"130440","URUCURITUBA","AM","09/2019","1"
"130440","URUCURITUBA","AM","11/2018","1"
"130440","URUCURITUBA","AM","06/2019","1"
"130440","URUCURITUBA","AM","09/2018","1"
"130440","URUCURITUBA","AM","01/2019","1"
"130440","URUCURITUBA","AM","08/2019","1"
"130440","URUCURITUBA","AM","02/2019","1"
"130440","URUCURITUBA","AM","10/2019","1"
"130440","URUCURITUBA","AM","10/2018","1"
"130440","URUCURITUBA","AM","03/2019","1"
"130440","URUCURITUBA","AM","12/2018","1"
"130440","URUCURITUBA","AM","04/2019","1"
"130440","URUCURITUBA","AM","05/2019","1"
"130440","URUCURITUBA","AM","07/2019","1"
"160005","SERRA DO NAVIO","AP","03/2019","1"
"160005","SERRA DO NAVIO","AP","08/2019","1"
"160005","SERRA DO NAVIO","AP","09/2019","1"
"160005","SERRA DO NAVIO","AP","11/2018","1"
"160005","SERRA DO NAVIO","AP","06/2019","1"
"160005","SERRA DO NAVIO","AP","01/2019","1"
"160005","SERRA DO NAVIO","AP","09/2018","1"
"160005","SERRA DO NAVIO","AP","10/2018","1"
"160005","SERRA DO NAVIO","AP","04/2019","1"
"160005","SERRA DO NAVIO","AP","07/2019","1"
"160005","SERRA DO NAVIO","AP","02/2019","1"
"160005","SERRA DO NAVIO","AP","05/2019","1"
"160005","SERRA DO NAVIO","AP","12/2018","1"
"160005","SERRA DO NAVIO","AP","10/2019","1"
"160010","AMAPÁ","AP","08/2019","1"
"160010","AMAPÁ","AP","07/2019","1"
"160010","AMAPÁ","AP","02/2019","1"
"160010","AMAPÁ","AP","12/2018","1"
"160010","AMAPÁ","AP","09/2018","1"
"160010","AMAPÁ","AP","10/2019","1"
"160010","AMAPÁ","AP","04/2019","1"
"160010","AMAPÁ","AP","06/2019","1"
"160010","AMAPÁ","AP","09/2019","1"
"160010","AMAPÁ","AP","10/2018","1"
"160010","AMAPÁ","AP","05/2019","1"
"160010","AMAPÁ","AP","01/2019","1"
"160010","AMAPÁ","AP","03/2019","1"
"160010","AMAPÁ","AP","11/2018","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","10/2018","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","11/2018","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","06/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","02/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","03/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","07/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","09/2018","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","01/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","05/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","10/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","12/2018","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","08/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","04/2019","1"
"160015","PEDRA BRANCA DO AMAPARI","AP","09/2019","1"
"160020","CALÇOENE","AP","07/2019","1"
"160020","CALÇOENE","AP","05/2019","1"
"160020","CALÇOENE","AP","03/2019","1"
"160020","CALÇOENE","AP","09/2018","1"
"160020","CALÇOENE","AP","06/2019","1"
"160020","CALÇOENE","AP","12/2018","1"
"160020","CALÇOENE","AP","02/2019","1"
"160020","CALÇOENE","AP","01/2019","1"
"160020","CALÇOENE","AP","11/2018","1"
"160020","CALÇOENE","AP","10/2019","1"
"160020","CALÇOENE","AP","10/2018","1"
"160020","CALÇOENE","AP","08/2019","1"
"160020","CALÇOENE","AP","04/2019","1"
"160020","CALÇOENE","AP","09/2019","1"
"160021","CUTIAS","AP","07/2019","1"
"160021","CUTIAS","AP","01/2019","1"
"160021","CUTIAS","AP","10/2019","1"
"160021","CUTIAS","AP","09/2018","1"
"160021","CUTIAS","AP","12/2018","1"
"160021","CUTIAS","AP","10/2018","1"
"160021","CUTIAS","AP","05/2019","1"
"160021","CUTIAS","AP","06/2019","1"
"160021","CUTIAS","AP","03/2019","1"
"160021","CUTIAS","AP","04/2019","1"
"160021","CUTIAS","AP","09/2019","1"
"160021","CUTIAS","AP","08/2019","1"
"160021","CUTIAS","AP","11/2018","1"
"160021","CUTIAS","AP","02/2019","1"
"160023","FERREIRA GOMES","AP","05/2019","1"
"160023","FERREIRA GOMES","AP","04/2019","1"
"160023","FERREIRA GOMES","AP","03/2019","1"
"160023","FERREIRA GOMES","AP","12/2018","1"
"160023","FERREIRA GOMES","AP","06/2019","1"
"160023","FERREIRA GOMES","AP","01/2019","1"
"160023","FERREIRA GOMES","AP","10/2018","1"
"160023","FERREIRA GOMES","AP","07/2019","1"
"160023","FERREIRA GOMES","AP","10/2019","1"
"160023","FERREIRA GOMES","AP","11/2018","1"
"160023","FERREIRA GOMES","AP","08/2019","1"
"160023","FERREIRA GOMES","AP","02/2019","1"
"160023","FERREIRA GOMES","AP","09/2018","1"
"160023","FERREIRA GOMES","AP","09/2019","1"
"160027","LARANJAL DO JARI","AP","06/2019","1"
"160027","LARANJAL DO JARI","AP","12/2018","1"
"160027","LARANJAL DO JARI","AP","09/2018","1"
"160027","LARANJAL DO JARI","AP","02/2019","1"
"160027","LARANJAL DO JARI","AP","04/2019","1"
"160027","LARANJAL DO JARI","AP","08/2019","1"
"160027","LARANJAL DO JARI","AP","11/2018","1"
"160027","LARANJAL DO JARI","AP","03/2019","1"
"160027","LARANJAL DO JARI","AP","01/2019","1"
"160027","LARANJAL DO JARI","AP","10/2018","1"
"160027","LARANJAL DO JARI","AP","07/2019","1"
"160027","LARANJAL DO JARI","AP","10/2019","1"
"160027","LARANJAL DO JARI","AP","09/2019","1"
"160027","LARANJAL DO JARI","AP","05/2019","1"
"160030","MACAPÁ","AP","02/2019","1"
"160030","MACAPÁ","AP","03/2019","1"
"160030","MACAPÁ","AP","10/2018","1"
"160030","MACAPÁ","AP","07/2019","1"
"160030","MACAPÁ","AP","10/2019","1"
"160030","MACAPÁ","AP","09/2018","1"
"160030","MACAPÁ","AP","12/2018","1"
"160030","MACAPÁ","AP","06/2019","1"
"160030","MACAPÁ","AP","05/2019","1"
"160030","MACAPÁ","AP","09/2019","1"
"160030","MACAPÁ","AP","01/2019","1"
"160030","MACAPÁ","AP","04/2019","1"
"160030","MACAPÁ","AP","11/2018","1"
"160030","MACAPÁ","AP","08/2019","1"
"160040","MAZAGÃO","AP","10/2018","1"
"160040","MAZAGÃO","AP","05/2019","1"
"160040","MAZAGÃO","AP","07/2019","1"
"160040","MAZAGÃO","AP","08/2019","1"
"160040","MAZAGÃO","AP","10/2019","1"
"160040","MAZAGÃO","AP","09/2019","1"
"160040","MAZAGÃO","AP","04/2019","1"
"160040","MAZAGÃO","AP","09/2018","1"
"160040","MAZAGÃO","AP","11/2018","1"
"160040","MAZAGÃO","AP","03/2019","1"
"160040","MAZAGÃO","AP","02/2019","1"
"160040","MAZAGÃO","AP","12/2018","1"
"160040","MAZAGÃO","AP","06/2019","1"
"160040","MAZAGÃO","AP","01/2019","1"
"160050","OIAPOQUE","AP","03/2019","1"
"160050","OIAPOQUE","AP","06/2019","1"
"160050","OIAPOQUE","AP","12/2018","1"
"160050","OIAPOQUE","AP","07/2019","1"
"160050","OIAPOQUE","AP","11/2018","1"
"160050","OIAPOQUE","AP","08/2019","1"
"160050","OIAPOQUE","AP","09/2018","1"
"160050","OIAPOQUE","AP","05/2019","1"
"160050","OIAPOQUE","AP","01/2019","1"
"160050","OIAPOQUE","AP","10/2018","1"
"160050","OIAPOQUE","AP","10/2019","1"
"160050","OIAPOQUE","AP","04/2019","1"
"160050","OIAPOQUE","AP","02/2019","1"
"160050","OIAPOQUE","AP","09/2019","1"
"160053","PORTO GRANDE","AP","11/2018","1"
"160053","PORTO GRANDE","AP","09/2019","1"
"160053","PORTO GRANDE","AP","12/2018","1"
"160053","PORTO GRANDE","AP","03/2019","1"
"160053","PORTO GRANDE","AP","10/2018","1"
"160053","PORTO GRANDE","AP","06/2019","1"
"160053","PORTO GRANDE","AP","08/2019","1"
"160053","PORTO GRANDE","AP","09/2018","1"
"160053","PORTO GRANDE","AP","01/2019","1"
"160053","PORTO GRANDE","AP","10/2019","1"
"160053","PORTO GRANDE","AP","02/2019","1"
"160053","PORTO GRANDE","AP","04/2019","1"
"160053","PORTO GRANDE","AP","05/2019","1"
"160053","PORTO GRANDE","AP","07/2019","1"
"160060","SANTANA","AP","05/2019","1"
"160060","SANTANA","AP","02/2019","1"
"160060","SANTANA","AP","09/2019","1"
"160060","SANTANA","AP","10/2018","1"
"160060","SANTANA","AP","09/2018","1"
"160060","SANTANA","AP","06/2019","1"
"160060","SANTANA","AP","10/2019","1"
"160060","SANTANA","AP","04/2019","1"
"160060","SANTANA","AP","12/2018","1"
"160060","SANTANA","AP","08/2019","1"
"160060","SANTANA","AP","03/2019","1"
"160060","SANTANA","AP","01/2019","1"
"160060","SANTANA","AP","11/2018","1"
"160060","SANTANA","AP","07/2019","1"
"160070","TARTARUGALZINHO","AP","07/2019","1"
"160070","TARTARUGALZINHO","AP","10/2018","1"
"160070","TARTARUGALZINHO","AP","06/2019","1"
"160070","TARTARUGALZINHO","AP","05/2019","1"
"160070","TARTARUGALZINHO","AP","08/2019","1"
"160070","TARTARUGALZINHO","AP","11/2018","1"
"160070","TARTARUGALZINHO","AP","09/2019","1"
"160070","TARTARUGALZINHO","AP","04/2019","1"
"160070","TARTARUGALZINHO","AP","02/2019","1"
"160070","TARTARUGALZINHO","AP","10/2019","1"
"160070","TARTARUGALZINHO","AP","03/2019","1"
"160070","TARTARUGALZINHO","AP","12/2018","1"
"160070","TARTARUGALZINHO","AP","09/2018","1"
"160070","TARTARUGALZINHO","AP","01/2019","1"
"160080","VITÓRIA DO JARI","AP","03/2019","1"
"160080","VITÓRIA DO JARI","AP","02/2019","1"
"160080","VITÓRIA DO JARI","AP","09/2018","1"
"160080","VITÓRIA DO JARI","AP","10/2018","1"
"160080","VITÓRIA DO JARI","AP","10/2019","1"
"160080","VITÓRIA DO JARI","AP","08/2019","1"
"160080","VITÓRIA DO JARI","AP","06/2019","1"
"160080","VITÓRIA DO JARI","AP","01/2019","1"
"160080","VITÓRIA DO JARI","AP","07/2019","1"
"160080","VITÓRIA DO JARI","AP","12/2018","1"
"160080","VITÓRIA DO JARI","AP","04/2019","1"
"160080","VITÓRIA DO JARI","AP","09/2019","1"
"160080","VITÓRIA DO JARI","AP","05/2019","1"
"160080","VITÓRIA DO JARI","AP","11/2018","1"
"290010","ABAÍRA","BA","10/2019","1"
"290010","ABAÍRA","BA","12/2018","1"
"290010","ABAÍRA","BA","04/2019","1"
"290010","ABAÍRA","BA","10/2018","1"
"290010","ABAÍRA","BA","07/2019","1"
"290010","ABAÍRA","BA","08/2019","1"
"290010","ABAÍRA","BA","11/2018","1"
"290010","ABAÍRA","BA","05/2019","1"
"290010","ABAÍRA","BA","03/2019","1"
"290010","ABAÍRA","BA","01/2019","1"
"290010","ABAÍRA","BA","02/2019","1"
"290010","ABAÍRA","BA","09/2018","1"
"290010","ABAÍRA","BA","06/2019","1"
"290010","ABAÍRA","BA","09/2019","1"
"290020","ABARÉ","BA","09/2018","1"
"290020","ABARÉ","BA","10/2019","1"
"290020","ABARÉ","BA","05/2019","1"
"290020","ABARÉ","BA","09/2019","1"
"290020","ABARÉ","BA","06/2019","1"
"290020","ABARÉ","BA","11/2018","1"
"290020","ABARÉ","BA","12/2018","1"
"290020","ABARÉ","BA","02/2019","1"
"290020","ABARÉ","BA","04/2019","1"
"290020","ABARÉ","BA","08/2019","1"
"290020","ABARÉ","BA","07/2019","1"
"290020","ABARÉ","BA","01/2019","1"
"290020","ABARÉ","BA","10/2018","1"
"290020","ABARÉ","BA","03/2019","1"
"290030","ACAJUTIBA","BA","02/2019","1"
"290030","ACAJUTIBA","BA","03/2019","1"
"290030","ACAJUTIBA","BA","05/2019","1"
"290030","ACAJUTIBA","BA","01/2019","1"
"290030","ACAJUTIBA","BA","07/2019","1"
"290030","ACAJUTIBA","BA","09/2018","1"
"290030","ACAJUTIBA","BA","06/2019","1"
"290030","ACAJUTIBA","BA","04/2019","1"
"290030","ACAJUTIBA","BA","10/2019","1"
"290030","ACAJUTIBA","BA","12/2018","1"
"290030","ACAJUTIBA","BA","08/2019","1"
"290030","ACAJUTIBA","BA","11/2018","1"
"290030","ACAJUTIBA","BA","10/2018","1"
"290030","ACAJUTIBA","BA","09/2019","1"
"290035","ADUSTINA","BA","08/2019","1"
"290035","ADUSTINA","BA","10/2019","1"
"290035","ADUSTINA","BA","11/2018","1"
"290035","ADUSTINA","BA","12/2018","1"
"290035","ADUSTINA","BA","02/2019","1"
"290035","ADUSTINA","BA","10/2018","1"
"290035","ADUSTINA","BA","01/2019","1"
"290035","ADUSTINA","BA","03/2019","1"
"290035","ADUSTINA","BA","04/2019","1"
"290035","ADUSTINA","BA","09/2018","1"
"290035","ADUSTINA","BA","06/2019","1"
"290035","ADUSTINA","BA","07/2019","1"
"290035","ADUSTINA","BA","09/2019","1"
"290035","ADUSTINA","BA","05/2019","1"
"290040","ÁGUA FRIA","BA","06/2019","1"
"290040","ÁGUA FRIA","BA","01/2019","1"
"290040","ÁGUA FRIA","BA","04/2019","1"
"290040","ÁGUA FRIA","BA","10/2019","1"
"290040","ÁGUA FRIA","BA","02/2019","1"
"290040","ÁGUA FRIA","BA","08/2019","1"
"290040","ÁGUA FRIA","BA","09/2019","1"
"290040","ÁGUA FRIA","BA","11/2018","1"
"290040","ÁGUA FRIA","BA","05/2019","1"
"290040","ÁGUA FRIA","BA","03/2019","1"
"290040","ÁGUA FRIA","BA","12/2018","1"
"290040","ÁGUA FRIA","BA","10/2018","1"
"290040","ÁGUA FRIA","BA","09/2018","1"
"290040","ÁGUA FRIA","BA","07/2019","1"
"290050","ÉRICO CARDOSO","BA","01/2019","1"
"290050","ÉRICO CARDOSO","BA","12/2018","1"
"290050","ÉRICO CARDOSO","BA","05/2019","1"
"290050","ÉRICO CARDOSO","BA","10/2018","1"
"290050","ÉRICO CARDOSO","BA","03/2019","1"
"290050","ÉRICO CARDOSO","BA","10/2019","1"
"290050","ÉRICO CARDOSO","BA","07/2019","1"
"290050","ÉRICO CARDOSO","BA","09/2019","1"
"290050","ÉRICO CARDOSO","BA","04/2019","1"
"290050","ÉRICO CARDOSO","BA","11/2018","1"
"290050","ÉRICO CARDOSO","BA","02/2019","1"
"290050","ÉRICO CARDOSO","BA","09/2018","1"
"290050","ÉRICO CARDOSO","BA","08/2019","1"
"290050","ÉRICO CARDOSO","BA","06/2019","1"
"290060","AIQUARA","BA","04/2019","1"
"290060","AIQUARA","BA","03/2019","1"
"290060","AIQUARA","BA","10/2019","1"
"290060","AIQUARA","BA","06/2019","1"
"290060","AIQUARA","BA","02/2019","1"
"290060","AIQUARA","BA","12/2018","1"
"290060","AIQUARA","BA","11/2018","1"
"290060","AIQUARA","BA","10/2018","1"
"290060","AIQUARA","BA","09/2019","1"
"290060","AIQUARA","BA","05/2019","1"
"290060","AIQUARA","BA","09/2018","1"
"290060","AIQUARA","BA","01/2019","1"
"290060","AIQUARA","BA","08/2019","1"
"290060","AIQUARA","BA","07/2019","1"
"290070","ALAGOINHAS","BA","05/2019","1"
"290070","ALAGOINHAS","BA","01/2019","1"
"290070","ALAGOINHAS","BA","06/2019","1"
"290070","ALAGOINHAS","BA","12/2018","1"
"290070","ALAGOINHAS","BA","10/2018","1"
"290070","ALAGOINHAS","BA","10/2019","1"
"290070","ALAGOINHAS","BA","07/2019","1"
"290070","ALAGOINHAS","BA","02/2019","1"
"290070","ALAGOINHAS","BA","08/2019","1"
"290070","ALAGOINHAS","BA","09/2019","1"
"290070","ALAGOINHAS","BA","03/2019","1"
"290070","ALAGOINHAS","BA","04/2019","1"
"290070","ALAGOINHAS","BA","11/2018","1"
"290070","ALAGOINHAS","BA","09/2018","1"
"290080","ALCOBAÇA","BA","10/2019","1"
"290080","ALCOBAÇA","BA","04/2019","1"
"290080","ALCOBAÇA","BA","03/2019","1"
"290080","ALCOBAÇA","BA","07/2019","1"
"290080","ALCOBAÇA","BA","05/2019","1"
"290080","ALCOBAÇA","BA","11/2018","1"
"290080","ALCOBAÇA","BA","01/2019","1"
"290080","ALCOBAÇA","BA","06/2019","1"
"290080","ALCOBAÇA","BA","09/2019","1"
"290080","ALCOBAÇA","BA","09/2018","1"
"290080","ALCOBAÇA","BA","12/2018","1"
"290080","ALCOBAÇA","BA","10/2018","1"
"290080","ALCOBAÇA","BA","08/2019","1"
"290080","ALCOBAÇA","BA","02/2019","1"
"290090","ALMADINA","BA","06/2019","1"
"290090","ALMADINA","BA","03/2019","1"
"290090","ALMADINA","BA","12/2018","1"
"290090","ALMADINA","BA","01/2019","1"
"290090","ALMADINA","BA","10/2018","1"
"290090","ALMADINA","BA","07/2019","1"
"290090","ALMADINA","BA","09/2019","1"
"290090","ALMADINA","BA","08/2019","1"
"290090","ALMADINA","BA","02/2019","1"
"290090","ALMADINA","BA","10/2019","1"
"290090","ALMADINA","BA","11/2018","1"
"290090","ALMADINA","BA","04/2019","1"
"290090","ALMADINA","BA","09/2018","1"
"290090","ALMADINA","BA","05/2019","1"
"290100","AMARGOSA","BA","11/2018","1"
"290100","AMARGOSA","BA","07/2019","1"
"290100","AMARGOSA","BA","09/2019","1"
"290100","AMARGOSA","BA","01/2019","1"
"290100","AMARGOSA","BA","08/2019","1"
"290100","AMARGOSA","BA","06/2019","1"
"290100","AMARGOSA","BA","05/2019","1"
"290100","AMARGOSA","BA","09/2018","1"
"290100","AMARGOSA","BA","03/2019","1"
"290100","AMARGOSA","BA","02/2019","1"
